sequence,family_accession,sequence_name,aligned_sequence,family_id
13,0x07f96f6c3e47,52420.004538017674,2.407037280005255,1.5798894977538371
8,0xf9838f99e882,30657.33373462757,4.359098662618506,1.9638311966767126
7,0xb3cd4595b90f,56144.388546336835,3.143140593254632,1.9034203224858184
16,0x3fe96a7d7523,51679.548529033986,3.182863350687054,1.3568913331538601
17,0x3ec5345a22f6,41058.30398486639,4.039415810159251,1.3184738225709234
9,0x03f2ce41984d,45761.08484769914,1.3281030587913225,1.2840524369927613
8,0x93b36f397e09,33268.71448450511,4.552397635783498,1.9406077010901175
5,0xba5db844381f,53369.276129996695,1.7778131410774938,1.908241069439748
5,0xe85b9c73c390,53448.85534550279,2.331178502950394,1.9369864549942641
13,0xd5cf14e21908,41344.4737541276,1.366664947779698,1.2317616543050025
16,0xb0753d80d3a9,37820.198210789335,2.8843767288259268,1.4698352825975127
11,0x6df3ad0e3aad,47539.32508276486,2.3527727940045695,1.3550763634037886
15,0x571e8d6c5237,39682.13966349614,1.8643548926418778,1.3228662247739083
17,0x656844cda966,51123.84558916924,1.7064414111229955,1.0964258143935792
15,0xc4fe753c81e1,51378.76839797136,1.5592392140487976,1.8403469407418176
12,0x4226c4527473,59353.14204543991,1.2540101028502058,1.297121694602526
4,0x34a735d72567,40581.86265243577,1.8611216155682562,1.3512282979330692
4,0xc4c399d932d1,31675.804888811443,1.0158910310556135,1.6059375959308997
16,0x95de05419a4f,56547.58189986925,1.327768836672528,1.926149479047384
15,0x6bb0aa47a7ed,30285.930990840505,4.866859497179137,1.7241659592018899
8,0x707fe74aa5f1,43425.127805057055,2.6075002560978993,1.6429194573919235
8,0xd1e0921a7461,37717.01134119899,4.67339771636995,1.0956984136594419
11,0x7036ea02f242,42310.30577950324,2.5983351207758583,1.6236631228190443
17,0xb35306764660,35234.89093325426,4.116338058896856,1.2662668701076152
3,0x78b0ae9afe0c,50233.89187721942,3.79724823907648,1.6394438530870294
7,0xe278cb10da93,46847.98373735998,1.6488465208112144,1.3274007248946722
12,0xb188448af6be,42124.111102404,2.8720910850530075,1.076646252723262
1,0xc15590110f5e,49934.50002919476,1.4865657629984752,1.8446060550855765
11,0xde287b6d42ea,32503.289350258892,2.6240490405120465,1.554724425348966
5,0x651442bb11eb,55741.53293241463,2.130021140243542,1.2811497762159318
6,0x4fba05e80cff,43628.90055515911,3.4691724425316233,1.3573022310827898
14,0xb2a94e21cf2b,48473.45773186481,3.9792122414765707,1.617932313829015
17,0x6a6dd41c0e26,38300.24370792216,4.655181205243332,1.6794648722411674
3,0x0e65fd395342,59162.17106548976,1.1916281916243596,1.4868155712085918
4,0x980648c15dbf,43539.73065870355,3.972645252530922,1.5257933208904388
1,0x23e3a1c02edb,35578.22057414912,1.508891440874521,1.1066050102052047
4,0xa972038580f0,34770.1054229884,4.4736404721139635,1.1469375683648773
14,0x5a273decc851,38330.49940210807,3.598265569577238,1.2100938834363761
7,0x091d0db718e8,53180.20742496485,4.608676455439075,1.5303188280569802
7,0x89a5792abc88,39239.08233888784,1.5186443750663567,1.419829659826218
1,0xd9ee4deb897b,32470.44400114014,2.9363085674756344,1.57092683261342
2,0xc69340410a1a,43410.72760857971,2.970866596519629,1.1728437912315577
3,0x7c55be8104dc,36429.17729982008,3.964995942053257,1.9680108192598362
18,0xfde33e71d01a,57627.71835301281,4.879720238864431,1.6151863493997856
11,0xcfeaa8a6a39e,41189.32723827788,1.0522343596225419,1.1280710240898655
12,0xb89e9c5f74a9,39455.17913816862,3.601358173153931,1.3702586789562965
14,0x1cac984e3dce,43450.00562308793,1.1632981338614434,1.9802048466656483
9,0x7162e5129bba,30861.462507321066,2.688729437974023,1.9663701693246005
10,0xb60d668fb4ba,45928.98386925548,4.397267287079918,1.0701107884906043
13,0x7bb20c149b8f,59603.39892386767,3.249827366839713,1.8308999501283219
3,0x3f6d9ef60173,40294.324077429206,4.399057434057806,1.6419266650429294
9,0x776150d4391d,58054.35581484961,3.5683626899025103,1.1850701371568226
2,0x40d2aaf636fd,33654.82936182903,4.62222922092609,1.833253664945489
8,0xfa65ac2e97c9,47699.32470933874,4.1684749643761005,1.6396573732072768
7,0x3c11000826ba,35083.51729565338,3.897077896982659,1.113250165276885
9,0xb4ba6e6c5cd4,56375.71152030614,3.974933193512231,1.8479539510929412
13,0x86a0ed71eecc,51746.74989229837,3.26445534123506,1.7591705507150102
7,0x4e24af9979f0,56251.84042785105,4.3972902925428725,1.0073183966787802
7,0x7c135752d318,50772.14938346113,2.8630004082023195,1.2544921855896445
1,0x8b694ae20531,50173.70631160354,1.2635413358984784,1.2694004587629073
2,0x9eccd611a77d,45857.34861502117,3.9979210901119164,1.459417550074924
17,0x73ac678d19f6,46367.58866639779,3.9528997400778136,1.2303609489319607
10,0xe3c925575b90,53489.34690821195,1.5410292428685808,1.8277127019697246
15,0x4eb62c982c9b,47182.827314300346,1.9996757729164227,1.701848127913617
16,0x513b18dbdbf1,42985.27559749325,1.9803317305783272,1.0301371692483925
13,0x73eac16aedb3,51227.600017569326,3.3693981511797055,1.7069691563454175
8,0xbce81a709b32,58919.288630786425,3.2325373969170683,1.951300733227118
9,0x83492ca178fe,57288.066609584945,1.4768847093953097,1.4939435179312985
1,0xc7b2f01ba681,39761.806878466356,2.755793636037935,1.1820894542783296
4,0x5edd893d4a74,41607.02533390358,1.0989269720411365,1.8803964445314678
18,0xbe4a36247ef8,58724.54595439066,1.6282282070260705,1.6594256812235373
1,0x6d660a82c934,36985.56167771739,1.276270745145062,1.428003064662362
3,0x9fd497235ea6,33833.452620200274,2.9753288693722006,1.412156303448664
10,0x31d0f8e856ed,44293.361736522435,1.2495955900573619,1.2821090662403445
2,0x605fc67c85a1,43378.430928539165,4.8050802554323475,1.1062639002419743
18,0x0aaa647bdc06,46434.93071523987,3.5050084626799527,1.8721280471833912
2,0xde0819bcadec,30958.852401105218,4.087087248713319,1.9831782666878168
13,0x8b953a33b8a9,36190.56913265599,2.6474766187272722,1.9459924097205277
9,0x41b342b0ed81,54079.29659647036,4.797237773260342,1.1692654675508425
2,0xe0716b07049c,40811.60556638285,4.0997374196922625,1.4189924632506812
2,0xaedc6f60f6f0,57496.63464999899,2.2518752551787404,1.2918804872638208
5,0x21f1d1723bac,47065.03529848975,1.4839283905335785,1.3430290133877558
14,0xaf3d53c0001b,30638.08085315536,2.8392575818562613,1.323119815097197
3,0xe626c6b0fcae,59344.94212574864,3.201597193165961,1.929417340024858
14,0xfb23bf0747fd,39511.241972998825,3.1265919928670205,1.9469563477413447
1,0x55838be5d8eb,41068.10461407565,4.761564103275534,1.040484542627405
9,0xd11dab0b8a5d,57319.30820565706,3.7776265134049587,1.5360120566637199
16,0xd3a8450abf7b,56340.34264808425,2.8605573771033437,1.6618823088070749
17,0xa6fbe9dc2ca4,50550.67501511305,3.8493590660722883,1.2458048333436902
8,0x8273c88e5830,30306.813783998412,2.3912813578442487,1.0613212225063862
15,0x46b57ab2722a,30107.590632180032,4.197094706746618,1.0750675517686765
8,0x7ffed7eb76d7,35347.42357888674,4.527716425183855,1.7378211311205813
7,0x51ef9f6606cc,52875.83909974867,4.788287401938369,1.365128961298026
9,0xdfc0fcb65516,55048.644048462986,1.1366821172006163,1.5641667270404116
2,0x7d72d5548e8f,36743.88286275723,2.1577195661926476,1.3166480184372733
10,0xb2af784f535b,32360.942749064194,1.6613612428361404,1.814996584101431
5,0xf2b59a606b2e,42805.069896441215,3.667098454104981,1.0933983951993576
16,0x445f1d8c6a34,57867.09250706548,2.021988226177593,1.0153264491658383
1,0xe495d3534f38,45734.661910399125,2.8491437821202297,1.4412656594271684
6,0xe0440d311e1b,51988.45560920393,4.141573280121283,1.4035636092814818
10,0x90b856539142,51255.782609623835,4.4033680123168795,1.0167047771397542
10,0xe01b76e6c89c,55624.793624512924,3.418930125209015,1.829091059442828
19,0x119fcd5a1785,59526.35081612025,2.80526117501577,1.538176342233198
13,0x54965c85ff0f,59408.95004096837,1.2541902204841593,1.8406005621661103
19,0xf36b2ebc53f4,46201.1614446451,3.949371381886063,1.4576640286291895
3,0xe7cacb5db1fd,40004.60556689701,3.8439024858593993,1.6196249558888507
13,0xee2089bfab59,53644.92446664623,1.9436660009159508,1.0278666557874385
4,0x8e2ffdb4f448,51077.04749268447,3.9166271437287,1.7836473619861768
8,0xecc1f5799f3c,53510.89992701813,1.9247476524724427,1.062649436383647
12,0xde044316fc6a,38999.58428933836,3.7001415925264567,1.2727099132325703
17,0x29ee51ca08a9,47494.04191090951,1.58933398919755,1.4695046084304404
1,0xbb0942873b74,35556.05144405069,4.649189555487876,1.251731291298328
2,0xcb97ba1e76c5,36585.25770654647,2.5921916509040934,1.0589416000088858
9,0xf7d644ac9c6e,41076.66453338902,3.411851720075661,1.7047830430086108
1,0xfdc7b321561b,51315.512133900804,1.8267517554999388,1.3949345657218166
19,0x1c23fe433d26,39134.914502352796,4.409147999470761,1.739821198270238
17,0x6a3dc0cd1337,39855.228535820104,4.872956028767589,1.2391118879626408
5,0xfa1085a05b8f,53973.911771909785,2.2203446235463384,1.4728874125028177
15,0xe84d04941232,57399.76557416725,1.8175889873965136,1.3546487416290953
12,0x22e158caa0a1,55199.76570447943,3.1471313164121626,1.4351619306678594
4,0x9e509ed6252b,35544.35488108643,4.831859671797701,1.972861082833165
15,0x5382fae45906,43732.0131617093,4.052805979318597,1.3992393708428108
3,0x85e9cf3c6b3c,51095.38343400174,4.934998597271086,1.51493615154914
14,0x8f7a020cccda,51365.17157130812,4.5019350440918995,1.9595806296421414
4,0x06b6d8018dfb,41905.16876871446,3.745873036336398,1.0493958278179105
19,0x89136d0cc1b4,42615.959028684185,1.7384887428742024,1.318641209095403
6,0x91505b487a7b,47319.7131152755,4.522150478370449,1.2039740898702198
17,0x984996cff25f,50339.72932907962,3.424287133606982,1.4520395531226207
18,0xb7390e2a6950,32203.75557158274,2.806653458446557,1.118858824791137
8,0xd5c5c15e8f7a,49341.542033625024,3.002083694007732,1.4604657236382212
19,0x22bae460251d,45367.5279714843,4.855662010139231,1.2911811197578054
12,0x14ac4cb2f9d3,31139.8535024794,1.044254958960201,1.9680434874454964
17,0x495e4b8cc591,31787.885793559195,4.000780375548923,1.1598775287709828
19,0xfff4fa980fc9,35981.406929667675,4.048388424315482,1.4645154169123125
1,0x03f6dd81c8c3,40667.403229632735,1.3813281430993491,1.6857469981826012
11,0xd0640d09fd16,52823.516949700526,4.864916963722287,1.6030332697874217
10,0xe621e9a76a88,39442.65336178639,2.9821675282851383,1.3312061174577345
16,0x0167c5f4f51b,52902.089322593645,3.8609670553952813,1.2667068217314927
5,0x8938ea7934e9,44934.41608443018,2.705927304237619,1.410261760399983
17,0x64b179779759,36279.55698464601,2.2667440810693296,1.0699824267258156
9,0xa13bae1f18f8,53309.60368825025,3.2799211026212802,1.341484833254317
8,0xf428b63eb275,51665.968989098634,4.568487419847689,1.5975063544035368
10,0xe380c42fca14,31080.734452667777,3.5606546902122025,1.9886672246386676
8,0x26fe04ce65ae,52048.2861995553,3.6121779970785655,1.6321626241849854
3,0x14217a137cba,50057.04468745232,2.266475450139873,1.9466795863282813
12,0xb98db5a43eb0,41264.714436254304,1.9366678072905619,1.0053832312582243
4,0xabc943f55630,48881.38537278522,3.51212346131361,1.773145565718447
18,0x284f27032114,34546.76892714071,1.583817788712647,1.463960533659666
9,0x68d41b335bb1,47631.805450692016,2.7858710843604597,1.61823833027981
4,0x2e5355d26e36,35179.595137667035,1.9990689175361886,1.3583264915723907
2,0xc82f814eb3e9,33385.107641410985,3.82297069022232,1.2940413312149586
7,0xa66b23620a1f,36023.76035495442,3.1406212039849546,1.3514433115372273
18,0xb4a47e2849c2,33641.27072320854,1.4011426950459485,1.5985023515983843
2,0xe71787c9c080,33712.003909773906,3.239566486835884,1.6175999413690287
2,0xe891f7d8e552,56498.34087358783,3.4062604313474627,1.5520944777045536
10,0x987146ad072d,56973.05045007642,2.162705824379422,1.4069969500731077
3,0x91647f08b57c,52022.168282888306,2.323669404213732,1.7830257946157757
19,0xe56fa7e83dd2,53468.08730238243,4.4993832962476485,1.796823777984864
2,0x99c1e137fa52,40802.35190969387,1.4472572110656396,1.7216287573973672
3,0x3f2d2c8a2a1b,46319.97447110292,4.871983749820792,1.1725225436305995
9,0xcd1bcd79c2d9,54441.52078443706,1.8552878093876548,1.3687241157133647
11,0x98a291753f09,44673.825504119246,1.967064215877424,1.910274507945224
11,0x5c676b12034b,52108.71442255392,2.564261798923854,1.4667443478146738
3,0x80bcbeea6379,42702.42310211059,4.7921884517609215,1.5221680519013336
5,0x141f16d3b8fd,40387.29248449502,4.5837566232082,1.820722125751734
12,0xfe91ddfe6700,55406.208765429896,3.9864706884199395,1.9384396842430967
15,0x646081a4cd34,39979.63826416455,4.17869147120488,1.9362965497903446
17,0x8c4334908f06,44268.11441037683,3.086781568847161,1.255105935180738
16,0x3e89036e14ae,33244.01105970036,4.619930577709692,1.0728483534471707
17,0x9b6ed99be27c,45296.87370861175,1.5092878424111977,1.5192110314541996
15,0x344dfe67f09a,48171.21160190839,3.1680746600953404,1.6972275997221784
13,0xcd67c108af8a,41719.697495460125,4.286070961891168,1.768184648675204
2,0xadddcaebdae2,49401.02788995695,3.2797274462017976,1.665857457239936
17,0xb9d800f1d638,43240.0480518207,4.258429974540228,1.088724069492048
1,0x57f68ffa981e,42788.70962651366,1.6683399038991529,1.334390363178568
10,0x088b2b6712f6,42679.465519366306,1.154277828715239,1.0059580003881452
4,0xcb286d86ba5b,55787.142296410995,3.2346799880894976,1.7932637038144903
10,0x41f737f59526,51830.53092863786,3.7886344755914663,1.0854526428477005
12,0xdd64ebaed55b,43699.984611091684,3.2234599840244766,1.6010791377217517
3,0x7d8ac52d40d0,49161.37269892635,2.4549319690246643,1.3436153538682074
1,0x9908919a0bc4,54711.46587143797,3.8908326845458108,1.4614941805695767
19,0x744916f0f1ff,43679.23667148999,4.720950456374585,1.2924203880459781
1,0x46a6752b70a2,55329.34697709422,3.279676471021637,1.7389649607038007
19,0x724463911629,35313.550131341115,1.681407893983927,1.3312341902990878
4,0xd1f4c1cfcab4,47787.971096007415,3.085200560038164,1.715607644069329
13,0xf7bee5096f3f,40802.528894808216,4.002721600398408,1.383525777861994
14,0x3895961dfca2,32978.15524253316,1.7908202170993932,1.4084113814144603
14,0xc9d046c55f53,56752.30769914134,2.773858387765499,1.5453272703244285
3,0x65466e14aa6c,44688.79994721484,3.6738364172481357,1.435104860007847
19,0x783d4771f099,46215.16869567444,1.3154758046680666,1.5910506339373873
11,0xdb3a1ece9213,45526.25309827492,1.8175856854628258,1.9178498451750061
9,0x7af86169530f,46282.2423179991,3.8860431446997934,1.3618043219299794
6,0x9905b6c0bd18,47577.37698390485,2.2519883806120156,1.7100548884567635
4,0xfeb9abf33954,56146.305987489584,1.3731823762275392,1.8734633646255607
5,0xca8e27ff0678,58432.35620467772,3.980606939276424,1.082031031235955
9,0xaab9fc00bc71,48581.445797280234,1.8342466497808618,1.5580410081073508
1,0xfb579587640b,41278.54458044926,1.4100651745911588,1.118659975428344
15,0x110bf42debcd,45450.62678425479,3.497248104653508,1.7877161382842948
11,0x7c1afed2a81b,51087.10580698632,4.64077922604864,1.370965394680774
1,0x8fe82ac491b0,45874.904121149426,2.9081277038559175,1.511596114035966
17,0xa2714d3d8e94,37817.68397840311,1.894657244045355,1.532468453340516
15,0xc0685978aec6,48208.79412816347,3.327451718897535,1.5834361972961433
14,0x4233f68d1bd9,56664.024990257734,3.5418851238699505,1.979586590402953
9,0xf13f79f0af5d,33196.30995178823,4.7515875419571465,1.5117566298265137
4,0xa0842039578e,32127.010384176137,4.873084895426022,1.7500588842454752
9,0x347ff239b54e,59251.74577536245,2.3714931564770856,1.976623394214616
5,0x79a1b80177de,54099.67730068832,3.9435324987908507,1.7636034575242487
3,0x71743182db43,42376.275540487884,4.444106505744829,1.8338443070246502
18,0x834eca73a1a9,30865.329448627763,3.5496481288234754,1.0444726390239527
9,0xf198dc95b091,58008.8258323791,4.404747664421059,1.1887080047435523
4,0xc878dabcf52a,53826.49996918612,3.0881063141249268,1.678844054147921
7,0x3d6cd7dfbce9,48223.117019465164,3.3975731831910077,1.9018141937685078
1,0xd89711b4109a,53767.82963906397,1.4026786350169487,1.0632068243777129
16,0xa3dd03ebe359,48853.3734813817,2.5277871996814483,1.8095041785123407
6,0x4c8975ca553d,50212.98529380646,1.0555334674007817,1.1863574195564006
6,0x4d31e4bcc0d8,57137.87536462348,3.98509029990676,1.4454434188673155
14,0xf9bd881a2c71,42199.45034473703,2.6041396743210283,1.8439291319534044
5,0xb586e2784e77,45844.78203107964,4.595335277237222,1.1715224260063546
11,0x01fb60dd36d9,53432.81392312915,1.4148150971218674,1.655309515173072
1,0x4127fec0bce4,38126.54773975522,1.0878303159777252,1.8294550363676347
10,0xe285423b7d0d,48043.52355197005,2.500026213063732,1.6267618495868728
1,0x600310799681,40498.14667028025,4.894087421340119,1.0279490047084419
4,0x99524828efc7,31522.928207959616,4.8812053040679935,1.6551614621196422
8,0x9a813257a6be,34638.61631603293,3.718634718380767,1.182830551720016
1,0x143b0ae44f42,33403.98496317478,2.014119463604941,1.1798945297190073
8,0xc096895a3b4c,46466.51699776038,2.9215555557352872,1.3914091190392877
14,0x2392b9ce6c39,33596.995045976015,4.902933011790407,1.7726983132107201
17,0x57ab7b5d8585,46280.229080315745,4.194304733104811,1.0974301656646732
9,0x8767e3612243,52017.600929625725,3.6723006617783307,1.4866184638368949
6,0x0a69173fd943,48962.65601604869,4.715550570694182,1.8891817791813565
1,0x35ef4cf51f0a,52472.817453227326,3.7793689146347536,1.4824135846904374
9,0xebb297eaf071,44742.76691699248,2.1819490922073843,1.3115156366439908
1,0xbaa93afcae20,52144.72272048051,3.251606973176544,1.2784344569264632
14,0x706228c7b92b,53746.32588004657,2.0697950560503404,1.9881732465530773
11,0xa85263518c2f,37524.46515021984,3.2678484688726046,1.1078142760142378
8,0x93d861eca0f6,55694.147190085656,4.8472494607022085,1.4117403787133482
12,0x1ebbdd5c5a41,58088.80526774944,3.0245621891689805,1.7495719222391672
6,0xd8090d1d742b,51938.497505106025,3.0245731188679477,1.3070909664579502
17,0x3e38ce4f365c,59138.72132581276,2.1323826094761293,1.844332899910531
11,0x1b3f2b851450,31941.672451634215,1.9022850252643715,1.615735447223464
10,0x9d52f7b45303,34505.512434835764,1.4385280038740396,1.460891380385488
8,0x9f332eb2e076,57084.570915201155,3.6454872079224474,1.92505141387208
12,0xaf2e68a63e0f,30926.54670494507,3.2638279107595425,1.3747199577216436
4,0x872a98435da6,47641.52072317532,3.059849720715821,1.9657119104585745
13,0x58f0ef30c963,38063.00342406663,4.74586686220869,1.0722521059049306
3,0xc0e07a392d81,43652.30084616104,3.567494692946533,1.0393333943143588
4,0xb4124c1ef6d1,41589.46926284141,2.4413160868297656,1.0818189929446025
8,0xa9be4421759f,35647.58012650727,2.0286249737598068,1.0850225018020887
5,0xfcf42e90e9a4,47574.2145168665,2.9059567387588388,1.2320855817493723
2,0xc00214dbbb46,36076.58623486314,2.292265279630472,1.4073958361388728
8,0x467b030adb53,42215.46952005138,2.3554118057457343,1.8113803167623472
5,0x80d670a3d05d,53113.11495439504,3.7633171368433445,1.3905873644401
16,0xae2e400658e4,50081.84565211563,2.1613043524985294,1.1265884636081407
15,0x070a0b98a644,49487.21835601692,1.061629026693553,1.030998846983572
19,0xdd972044b69b,45006.6738609562,2.4051259971941215,1.5576920333437307
13,0x766ced80fb78,35661.54816295752,4.728280299357513,1.2312841708468802
11,0x13772060d672,43360.27497300775,3.6335353234434407,1.3609825450075546
16,0xe9bbdf1d30e1,44092.5120860935,3.0641575289717458,1.2419532653526453
18,0x8e78d0a950f6,36086.813464891275,2.7658898282825484,1.4054902968052052
15,0x947ed50bcfb6,48045.83505957395,4.384813027372099,1.9730795544391841
6,0xc5d272ec7d49,45394.342023735495,1.4946702264862544,1.9731087257199649
8,0x27d1eba90773,39814.13691825201,2.2339128190318553,1.7130285444359483
4,0x628c0c767cc4,36219.80700179968,3.269324563122053,1.2364794167238773
16,0xb7d6646cecad,34270.835950797584,3.6626188241182445,1.8539345723678835
11,0x9078e934655a,56420.381946443435,2.2751398117067714,1.0106720204362678
2,0x6e81460688f6,58173.72964287761,4.221309231946202,1.5146910873284014
4,0xceb95dd90d53,54567.95414048026,2.2786401413980784,1.8769513223098286
14,0x3c1d7f80b6f6,47820.79751503475,1.1276920291029406,1.4186635751295664
11,0xacb6c3b5ba9f,58849.95288549276,3.0370104213761935,1.2451636513826574
4,0x8fcb83111be0,44018.97696618033,4.980554275270328,1.626109388828098
3,0x96542aaa2ab0,31341.52576139206,2.3240150941595714,1.818324244528137
5,0xce0c9d75ed43,41207.33613804287,2.2632261664427906,1.66930436238578
6,0x79eabb8f0135,35372.06188425038,2.9482311199554414,1.2526926650810464
9,0x92dd0b2ba7ca,50746.32713502016,1.7168733363237165,1.1254470005646076
4,0x40497da853aa,38879.0785828325,3.4073888506087147,1.273818765101728
7,0xc426a9f39ee6,44083.95957445583,2.6851650551988784,1.1434507234261067
13,0x930b8ad9afe6,58031.600911181726,2.611186465070907,1.9584657145736128
10,0x9741190c8f6b,59775.46092102614,3.808375757576974,1.3680276795785689
12,0x34ef32861a1b,46049.13816526663,1.7443342643466635,1.9675313350095822
10,0x6e8355819d14,38261.3332079374,4.994641647491778,1.5763870151072756
11,0xbc2469033323,43183.62205120652,3.189601584312265,1.6904790702378776
11,0x6d2989c77b42,56260.17286898129,1.7136444944691234,1.9097919119010855
6,0xf13dfa91a813,37143.59227033157,1.3316868398860495,1.9936253152916676
6,0xc6209c50a151,31876.807783587326,4.014570155705847,1.9490513240221259
6,0xeedac437fee1,54538.36791297067,1.9225648926969887,1.4475345506613957
12,0xa1b309278d26,45897.154127226655,3.959938525757539,1.692748786062256
14,0x3ececa248c37,56907.622369527366,3.880890937829584,1.3884122604434141
18,0x1a8db9077203,50559.998794066676,4.987139215315521,1.6302728680677157
19,0xc215e2b6137f,31064.613599379274,1.356756266555423,1.5222115803087917
10,0x20b464af5901,53618.733936391116,3.2019960865777826,1.0185764588127624
10,0xba0a229b3e5e,35724.40863274543,3.787955457341212,1.8659185497625543
7,0xe1c0d092a314,33802.80762192601,1.7706265417480793,1.3565249262314183
10,0x4860e6fafe29,46871.53496928375,4.111551384819199,1.4491447222339375
14,0x2a3e1859eca5,43220.579197392566,3.070800329176218,1.3447677431531928
5,0x815d86a8085e,39051.98971623414,2.493197369909669,1.4832433431314933
11,0x54b150c060ef,47659.31890749501,2.450848502684011,1.4963824939587318
7,0xb4534196b901,52296.885326732336,2.4626317265156343,1.6324257906767334
18,0x79104f192552,44800.637354693456,4.099538988489247,1.3757455666619525
11,0xdfc99cce26d5,53643.332310574144,4.842849431866355,1.2281065103663917
3,0xe0e4a6530a6c,42557.82453909306,3.623966737452678,1.3968595630613767
7,0xf3d346cb83ce,44965.352399085634,1.8793042555131576,1.3215458052557758
4,0x0d2699e61a5a,46332.26678377272,1.4848683251618953,1.5681970892171884
19,0xbfaac2cb9f6e,39463.76087613845,1.3352409569512762,1.7264169590609977
18,0x015b81b3cac4,40903.524802170294,3.2584788067607917,1.7169317363257943
11,0x17be238942f6,45345.81551489597,4.552042492415572,1.8916169205403721
14,0xdaa0cf2375d2,56500.61116272642,2.643073904556437,1.2054265086810014
10,0xdaa8cbd79ac0,46510.28278030099,1.6028220079530167,1.503305365405644
14,0xb4afc098dd1a,33259.72430227449,2.7791705536821425,1.624312447492863
4,0xf3d038bf9e44,51929.03388287638,4.174305782602948,1.5154858710509658
12,0x19ad50b9b03d,45490.16789532065,4.114543453647425,1.6406802944210894
12,0x642882dd825d,41983.59977441344,2.5863914672758077,1.8572872714951039
2,0x1eff15b44605,50741.34806060295,2.9244326365955016,1.0919742952389409
6,0x8b499f629c7a,35003.953335852726,3.524909668161822,1.3727747986843437
5,0x0bc96e5ad950,53559.71422878894,3.0488181738036393,1.5053647651970266
19,0x1513515eba8d,51490.80485402912,1.9726887327702332,1.523235606981154
15,0xe5b96233a0ad,35561.37942065744,4.09606446468628,1.0122429981836567
10,0x8fef861b260e,55391.61379840883,2.750186412941686,1.5769529320359879
7,0x23a46a81c519,35783.05287646442,2.3742047304444847,1.695863008294759
19,0xb19af44a0cc7,50323.39477895679,2.1263800792687424,1.389642477464796
8,0xc7bfc0c58465,41036.5161672614,4.511892395702867,1.9133104739367752
15,0x0ee26c7e6f0b,52669.82526890864,2.19310992466675,1.6804192913843679
4,0xeb213c285558,31739.986274062627,3.807076962338959,1.6302737624358805
13,0xe88c358ee577,37494.73464941399,2.2038579393993034,1.2052175799302636
5,0x4f2f54df2535,44114.83516396504,1.9901904064202598,1.9811060170892603
11,0xd605ef79d21c,51440.14346259992,2.6723195996215976,1.4650727107054065
16,0x6fc93687fc19,48462.93741097434,4.769827899602774,1.0351066489888114
18,0x521ff92ac6db,58621.03305569925,4.314033412107089,1.0740777374091794
15,0xcb582cd2723f,46770.6672010678,2.109048616045822,1.3359737528455229
1,0x9dd97d26c4db,39054.29428225587,2.448220078646113,1.0412728907387585
8,0x8cd0eafebd3a,43010.17630368323,3.4326925179478494,1.168519586178899
4,0x28c6d4907b0d,32263.458696598158,2.709930202945488,1.6778517612839878
9,0x0ea2affada0f,33508.82829894643,4.488807924789204,1.3425933616740475
19,0x2d4c14954753,45527.38751075797,3.1937145617260656,1.4118669562947155
7,0x1e78a79cf8c0,59270.73920837117,4.448186639939292,1.9527381910939787
15,0x42e3edc4fe9a,37336.074582031484,2.0223371946169224,1.6456081950914259
3,0x01aa7f95d8be,53315.738278257224,3.739353936258875,1.2918077824459209
12,0x1c5b809f9b73,40997.83531562039,2.6520103454414,1.3407698787209936
2,0x4f4dc32bc24e,30953.55586336373,1.4228819429647088,1.9455131492362807
19,0xa03e810896b4,34916.09143909498,2.527730010894748,1.4459216221584423
7,0xb774e121bea5,48647.90719747427,2.359568412308676,1.4373277338250499
11,0x1b2ef310e609,36870.866268298414,2.2867701151470388,1.2748418441574387
19,0x6d4bd18be56c,55543.05964874843,3.5092507301463907,1.3207602256992197
8,0x8772fcf73650,41007.51302204062,2.624272351739868,1.7583241926862527
13,0x3e88622e78f2,36768.160529024106,1.4490883816108662,1.81282041519913
9,0xea754dac61ce,53366.92128652919,1.8427667518101845,1.2435853234855472
2,0xcfd01f13133c,34765.870683024914,3.0312753067579585,1.9387924343228446
18,0xc0823e20d96a,58583.41781065398,3.067493588731347,1.317908380558681
15,0x70cba8aa8073,37133.891153984245,1.1476508712463205,1.7100547419590546
11,0x2612c84d5fc2,54457.86181102344,1.7005903168108678,1.61870077212758
15,0x2a72bc93f6c8,45504.86771836372,3.628497589751828,1.0296861830997108
18,0xef2e522c500b,52173.58693456794,2.415055840342044,1.8613355305081225
14,0xbcebf326b636,34138.450634958266,2.339861556747066,1.631242724067972
19,0x3c7319392439,36249.90252846823,1.187235766472166,1.5793587602678865
13,0x5d223d2f2397,35947.26268472885,2.550705465831199,1.5521754584014347
16,0x60fc3569a8a0,34028.71356001012,1.234766165985151,1.6651144180828146
2,0xe01f3e16b970,37949.56014276336,2.130221222549934,1.0824712129356826
2,0x9c7dbb988eae,55196.401278941164,1.4535585250471343,1.757499024885906
17,0x1287a3be43f4,52427.673882628354,4.351379929747029,1.3054117047286962
18,0xe0ceeff11b41,39192.08706744561,1.7934741177466251,1.4216199755210113
10,0xc0a941109216,40969.14733508266,1.5048652084995275,1.0413023126681984
12,0x78b75708cc7b,52038.122610511215,4.396054757747848,1.13764375826828
3,0x218bff25145b,54711.88554343061,3.487528237848925,1.8069591730967483
6,0x83e9868d2f8e,42720.0845732347,4.804193906800931,1.3666132877996973
