cout_tot,prime,year,lob,lib_per,typ_bati,N_Inondation,cod_hex,WDI_GDP_per_capita,WDI_Inflation_rate,Tarification
5733.086380757216,3631.387939754743,2018,BDM,inondation,NR,10,0x3fcbd2e2e7231ea,46351.186048085714,3.040025904902436,1.0496851636420372
2173.361590992231,6906.758070812596,2021,BDM,inondation,NR,19,0x43003a4e1803c4f,42657.10785560675,2.070633114340898,1.0792699098533132
1649.960918843611,5273.979302724685,2022,BDM,inondation,NR,10,0xe8ca6fe9905179b,43474.909710343374,3.294078405990032,1.1104513742009186
1335.586205395134,4691.512664423899,2018,BDM,inondation,NR,5,0x132cd88c5378a2d,40616.894986413725,3.690910239532351,1.110170428486032
8207.264534241249,6824.377720710022,2020,BDM,inondation,NR,4,0x76933f095f6503f,48622.38209211171,4.278606327218238,1.1512204608078502
1880.0253162459792,7413.931707871872,2020,BDM,inondation,NR,16,0x59bdf089afdc57c,48757.24747121043,4.892546131871447,1.187500886605089
6901.53126284026,3319.1972235173757,2020,BDM,inondation,NR,11,0xed71491a4b1d47b,46300.91930387125,2.148803002979056,1.156098004622867
8686.519598882394,7816.721972136144,2018,BDM,inondation,NR,2,0x5c6ebb8685288ff,38637.83046013692,2.6549151975975698,1.115146115448043
2591.648266561353,7325.982158785236,2021,BDM,inondation,NR,19,0xe3c0adc97beff3a,40837.312113821776,3.98719028606061,1.0811668357149418
6146.838032289155,3553.440936749247,2018,BDM,inondation,NR,13,0x5152549b5573473,37344.579705986296,3.8913291425603695,1.1972175367905342
9960.784057395722,5236.119625854878,2020,BDM,inondation,NR,3,0xa3671a0ee382d3f,39406.40621881281,2.3323641930840684,1.0584815039451505
7534.35053194716,6220.762806586431,2022,BDM,inondation,NR,12,0x3745b70e14922db,36626.2165937947,4.494796004660559,1.1489016281569018
2798.6122307098294,7005.093646940623,2019,BDM,inondation,NR,17,0xe22cb1116f8cf07,40996.82968135262,3.742052549646595,1.1193867054202968
9211.364179309126,4616.95396542214,2018,BDM,inondation,NR,11,0xe043e028fdd2f2d,44929.42329157209,4.480176027089823,1.0403438163706848
9683.204554719952,5929.272735166342,2019,BDM,inondation,NR,19,0x1085b44434353f1,48617.13010342478,2.6735536320239808,1.006291415320714
5066.274855241083,2642.8415271857625,2018,BDM,inondation,NR,1,0x51858354dfe3fd6,49338.59130749066,1.026617724916524,1.0088451891067391
7263.126907908098,3040.6817714695107,2018,BDM,inondation,NR,13,0x6cca5d026b641bd,42980.862416773445,2.341253236160177,1.1073307143510411
6172.1705693330805,6758.748804156169,2018,BDM,inondation,NR,3,0xbfe9806e03b153c,44049.41259607453,3.410060498748609,1.181708690321641
2932.283428744997,4451.928282891729,2021,BDM,inondation,NR,10,0x91c8efb04d8e092,37223.5836203587,4.860491611432801,1.0444263646850718
5247.681975461444,2010.8898062323092,2022,BDM,inondation,NR,19,0xb53bbf5405c37aa,42097.93515073068,4.444072335823621,1.1740860533352977
2141.4706170176223,5111.408865384103,2019,BDM,inondation,NR,3,0xd77447e37c76372,46736.04751424749,3.9089672299571694,1.0063136423001529
3406.3393797038875,7183.963938042116,2018,BDM,inondation,NR,3,0xb3399322d701cd7,45324.24802153468,2.172938688255963,1.0420255000619694
7296.7095974430595,3158.608738083029,2018,BDM,inondation,NR,5,0xeb791a0706ed51e,47199.75317574258,1.730846747477644,1.1879584868615307
7770.663823002379,3271.0556573127733,2018,BDM,inondation,NR,13,0x5d5dba01f3a0bd5,46699.56928385766,3.3068511671762444,1.070857413021173
2124.6184573307182,5327.44374970132,2021,BDM,inondation,NR,12,0x6ce10899a3a2e03,40981.2858405454,3.570117424410681,1.1035752448015403
1632.615398202479,3509.1877115473376,2019,BDM,inondation,NR,9,0xfc2b471e6ede5e1,39052.74494187313,3.054568762928733,1.105953413674582
9621.530617843471,3066.933896897935,2018,BDM,inondation,NR,1,0xa110ed5b8815fbd,47790.587277088765,2.2979559443928728,1.1874011980082777
5673.146848224264,3138.1063117442745,2019,BDM,inondation,NR,6,0xf794c66d1582dde,49503.65861616265,3.308047766167641,1.152403543814413
4803.908309453358,4026.0438136647294,2021,BDM,inondation,NR,1,0x799db347da3107c,43415.36275250422,1.9564012930863568,1.08857351858572
8088.7456566583805,3338.347751548172,2021,BDM,inondation,NR,1,0x692bb25a5c0a385,41040.08851094362,1.491842963202478,1.1099244393829866
7731.105012244073,7951.956001816394,2022,BDM,inondation,NR,5,0xf6c5303908ebdf0,40863.013485524905,2.786744406448712,1.099950108514102
1174.4612050000087,6890.103852074394,2019,BDM,inondation,NR,15,0xd538085180cc6b0,43842.62204333203,3.5270385489690814,1.1701390679176695
9878.032474175156,7143.484930923051,2022,BDM,inondation,NR,10,0x8c11ff667492cae,35266.638652906186,3.882069896345143,1.0393793214676232
7356.091129332084,3655.7848863967447,2019,BDM,inondation,NR,19,0x6fd80aad44194b5,35774.36986208118,2.9984461038406423,1.087480247012707
8354.205766893854,5259.717950081957,2021,BDM,inondation,NR,10,0xbfb1097d8013cb,35092.00778374834,3.121717742797649,1.0693187918082807
9038.762303725343,6446.587933261564,2022,BDM,inondation,NR,2,0x1aaa63c3e5056db,36301.1319121869,1.988273903477392,1.030268054130059
4469.961808492359,7190.3125086575,2021,BDM,inondation,NR,10,0xa0e8087a2a2e11f,35189.19220116102,3.4695420720927315,1.0606593217660971
3896.104531198011,5937.648284378052,2021,BDM,inondation,NR,16,0x10d23ad3894563,38580.90774391869,3.765605484761798,1.034050249133727
9798.304935466773,3639.815565159384,2022,BDM,inondation,NR,14,0xc6b536c0f6f2313,38997.63803965273,1.408003033674457,1.1619802549702332
2890.358982702025,2586.690051861296,2019,BDM,inondation,NR,18,0xebc2abdf067e13d,42245.52233679065,2.187819567642312,1.147808149042359
3402.235855340597,6105.222547382055,2020,BDM,inondation,NR,3,0xa51d3a89f4cebd0,45374.159929182046,1.197287356844726,1.105856329590871
9752.83658900016,6235.266715173424,2018,BDM,inondation,NR,13,0x4072e7dbda58d5c,41208.55117770979,3.843440847224695,1.0882081566555184
7140.55472770951,4852.885618368636,2020,BDM,inondation,NR,15,0xbaa286d1f3c1da7,45206.8307063909,1.7880487875105249,1.0250406058245036
5934.923817838977,7627.0552497179215,2018,BDM,inondation,NR,1,0x35c7f48db0e9224,35535.208620613594,2.7762862284445946,1.1060970214933772
1335.259115963617,7007.255741775802,2020,BDM,inondation,NR,11,0x2ded2d811aeb15f,46775.13265091618,3.648028322485636,1.1867278209101824
6299.995146597817,2770.7959156228644,2020,BDM,inondation,NR,8,0x6453346bfd1a0f,41426.00476904956,2.414718361293906,1.1261571439357283
6481.66909714786,3286.386745421987,2018,BDM,inondation,NR,2,0x3db6429bfb8456,42748.65858949488,2.2602345905917747,1.1515594322559142
3897.670913099025,7441.6461455917715,2022,BDM,inondation,NR,15,0x63fd0c14ad953d,45905.78677591043,1.5617373239917711,1.131645147774439
1277.5696238080552,2364.9505883072784,2019,BDM,inondation,NR,16,0xb6707a8f7f4b6ff,39539.78703515074,4.795204937316445,1.0390872825390225
8577.021952946043,2637.8931339656874,2020,BDM,inondation,NR,11,0xea77c5a25ffb03e,36094.3657663889,2.2059868423426865,1.117423073611476
2174.461227307631,5539.16552729151,2021,BDM,inondation,NR,2,0x723cd5ccab5917,43980.47453530984,4.389480123221919,1.132815568923066
9555.273649645944,5771.304199917093,2022,BDM,inondation,NR,18,0x40a59c1e3b62292,37315.48471552821,4.11359188473561,1.18338563872849
8983.955139889538,7677.751136082242,2019,BDM,inondation,NR,11,0x406e0f15ecc6ba1,49352.380056646376,3.7380857826816247,1.0597064076015794
4786.891501902252,7785.290018617517,2021,BDM,inondation,NR,5,0x506c82dc1c13317,42781.46988017629,2.3004073243877463,1.0008582522085718
1659.5945731270208,2493.2080647174607,2019,BDM,inondation,NR,9,0xe6d82b69a9c427f,46156.09622339479,4.221610590000838,1.0722444347304518
1550.9824143240362,7873.011227550067,2020,BDM,inondation,NR,1,0xa6f784cbbe5c73e,47703.61771223927,3.72092775222874,1.001803735493325
4019.660444985084,2563.585754329334,2018,BDM,inondation,NR,1,0xe0f220ba33c5676,48512.13775514578,1.2801188790384712,1.0740133688282496
7534.88592285336,6952.381065629904,2018,BDM,inondation,NR,8,0xf75aa4fcad068dd,49924.50854920668,4.631276222449306,1.1165750997192077
1175.377087644844,6496.078439825402,2018,BDM,inondation,NR,3,0xbe65ab958c8db71,37137.41237156368,3.4794828119615837,1.1750887001816896
1985.9025391323223,6197.241823002746,2022,BDM,inondation,NR,15,0x124ada79a2703a4,35277.520617332506,1.5631888249945924,1.1683265277144037
9234.383782254488,2491.235904041084,2021,BDM,inondation,NR,2,0xc175ea24a9ca74b,44839.06174665311,4.018474994238921,1.1097761020248953
3537.6760796932967,5552.818493193276,2021,BDM,inondation,NR,1,0xfe84e10870830dc,43040.76448739797,1.2377059686221537,1.1147464763427593
9886.413296758246,5273.626834594172,2021,BDM,inondation,NR,5,0xb3107aedf4e6698,46010.06273456375,1.8080184500973084,1.139028781530763
1485.7852266082482,5721.791265643133,2018,BDM,inondation,NR,1,0x37d91e928b347f,37435.5590548673,2.3602831823131143,1.1103252873579703
1737.077135636701,6341.705683221758,2018,BDM,inondation,NR,7,0xbff3bc111444a22,47087.38480234507,4.831391499451693,1.1039577297121987
6525.129763031816,2969.434612850142,2022,BDM,inondation,NR,7,0x60e7d9ee3fc7b8,42448.81824748315,1.4216413603404332,1.0971058784448742
4632.762451342725,6446.664437045782,2020,BDM,inondation,NR,13,0x273178716e19be2,40273.60994909638,4.202126092622078,1.038533934696669
6745.017175001935,5643.3992117993,2021,BDM,inondation,NR,6,0xd1c6b888dbad4f9,46598.89783268403,3.375944184995031,1.1994677633137054
4169.914585704584,5844.442210446137,2018,BDM,inondation,NR,11,0xde6f290253f0e9c,38810.24075491581,4.952512705062116,1.1959405991016454
9022.782813898297,4534.227946923257,2019,BDM,inondation,NR,12,0xa21263e1f155896,47281.81101243831,1.594323185738303,1.176396231907057
9485.664358847776,5801.559344580334,2019,BDM,inondation,NR,19,0x7708fe28387c83d,44357.01111067858,2.423316048536535,1.1708859006844172
4073.727401553374,5993.585301419581,2020,BDM,inondation,NR,4,0x4d0ff2b88d58727,37877.236529796784,3.742198386620482,1.1797768307374783
5793.13836517541,2737.6344125454543,2018,BDM,inondation,NR,4,0xa93e05f95365f1e,40928.35616017025,2.595320646438076,1.0971526578128397
5041.208731949049,7268.823075453775,2018,BDM,inondation,NR,5,0x250435f6a52b380,49765.211511646754,1.681367117612066,1.1631908096297587
5234.904246457094,3950.692246151713,2018,BDM,inondation,NR,17,0x9fdf3686848d9c5,48241.1587583039,4.327675883509128,1.1293173487094954
6107.708340912779,2137.6292329076523,2022,BDM,inondation,NR,14,0x758ac189ea9ff4a,39081.0114313871,1.0213493591407614,1.1629020969852537
8871.277058494765,6226.784209242227,2020,BDM,inondation,NR,9,0x1efcd83a0c2fb3a,35206.50212382857,2.8264757094019077,1.1033644216122305
2893.7075835997,4978.839950345963,2019,BDM,inondation,NR,10,0x884c62a57e43650,46175.012978546016,2.4204593534114176,1.198074062242185
6153.520135956817,6427.375962738907,2021,BDM,inondation,NR,10,0x5b0ebcbe7e57a63,36451.92868128143,1.1462403243815515,1.0251786141151302
5416.190371019572,3497.447753581854,2018,BDM,inondation,NR,11,0x1c2f2687f95ed9,42296.32414038584,3.490037414474172,1.0484926225427678
2127.156659212261,5290.35807653409,2021,BDM,inondation,NR,3,0xc03ebf825183bea,36804.38774496421,2.884734643882301,1.089587542871962
5630.369301709157,7618.439249193497,2020,BDM,inondation,NR,12,0xbd6a3f846105b4b,39289.87758155451,3.6951275947033246,1.1081384583177678
6653.174339318498,3905.432067292714,2022,BDM,inondation,NR,1,0x926fc207cc7d030,47837.24732939296,2.20571835985459,1.009879038785695
3446.049392704316,2453.433766785152,2020,BDM,inondation,NR,1,0xcb5536594663ce9,41228.97277546235,4.639840790858488,1.030614370540915
6037.257489853028,6797.21485193783,2020,BDM,inondation,NR,7,0x1fd6136784fcb44,49025.833865965295,1.0624439050005532,1.034749171558743
6901.601745937996,5450.760774486925,2022,BDM,inondation,NR,1,0x9e67a4203af25a2,45945.11317799781,1.5380661287515114,1.0582951034670005
9319.121892626054,3641.5226727950576,2018,BDM,inondation,NR,6,0x9f5befaa32dac87,40211.0885565877,1.0303495777313878,1.1315683459027814
5902.919502511577,3982.384842011789,2018,BDM,inondation,NR,13,0xcde695da0e09a96,48833.77250492102,4.840299098312785,1.001052299607261
3475.461437864027,3182.282004772792,2020,BDM,inondation,NR,4,0x81a3a64dbd2855c,38849.52156494881,1.9391599347087047,1.1377566424678585
7406.602704911957,6849.360238961451,2021,BDM,inondation,NR,8,0x24a77bfd5d1884e,38367.94738989406,3.1327903957218823,1.1190398696248582
6302.694577958834,5778.047290766059,2021,BDM,inondation,NR,14,0x73fa723911cdf8f,39099.25570942833,3.547870122830467,1.026524714269961
5357.415369604982,4656.365385225313,2021,BDM,inondation,NR,5,0x20e6d51f3518988,42277.059246215984,1.5684666290272218,1.0438981880789502
5790.29804338082,3665.482984553272,2021,BDM,inondation,NR,17,0xb648194811d604e,45368.28184884788,2.3330569856587298,1.0526364131628128
2367.272857483365,7814.643046680134,2018,BDM,inondation,NR,18,0xb4b0daf1d32c111,48855.32109468892,4.819524715845897,1.1038155263569054
4003.2825203641582,2291.7498127735093,2019,BDM,inondation,NR,11,0x84e884ba5bddc3b,46152.550451562594,1.2882035663064304,1.046706693223195
2381.3682126531144,7080.845275566507,2018,BDM,inondation,NR,9,0x271164a78f52202,44842.85460371136,4.204985953875344,1.10612819557288
3978.187546058898,2509.5263954875536,2021,BDM,inondation,NR,6,0xb318756f30c520,39695.29789663749,1.0529958587764776,1.175252601544459
1285.657368205052,7089.007602523655,2018,BDM,inondation,NR,18,0x6094c07023efa7a,42806.78508879269,2.8732942204013265,1.0716260759313214
8904.46337795681,5201.6917522756485,2021,BDM,inondation,NR,4,0x57824a42350565f,44372.60653275565,2.2792178904536087,1.047814003857076
2538.741824006016,6785.054751334508,2019,BDM,inondation,NR,10,0x9d55056da2072ca,43150.80011118419,1.94383228714932,1.0706835328601123
1784.326374648664,7643.601525195308,2022,BDM,inondation,NR,15,0xecbe8c8f94065fe,41509.090370487786,3.6841769526110335,1.1639196751652043
2426.8819237839507,7543.712650572877,2022,BDM,inondation,NR,19,0x9ba7beabb5cb709,45184.90918126833,3.7156608836196607,1.165112237486701
7619.23402709619,6458.091163736332,2018,BDM,inondation,NR,9,0x599750c2ab4014,40823.14360884629,2.6436341761905826,1.0181630842490703
3802.102827297223,7663.659419121069,2022,BDM,inondation,NR,3,0x26df518ae3ea44d,42604.76344681589,1.213559102156264,1.0108769160549005
1359.6138193204715,2141.4902981842456,2022,BDM,inondation,NR,7,0xdba8f4f9f5ab392,39812.8015084924,3.074688625344547,1.0752807753247544
6691.917015438511,7254.990967986238,2020,BDM,inondation,NR,2,0x9bb064a47a07884,43575.27796732413,2.7042703774689176,1.1996285307519057
8974.074201902306,4418.268672246462,2019,BDM,inondation,NR,9,0x7f2bea8f080180b,42824.99951544309,4.464370278276602,1.0145856600043406
5812.300096903679,7397.62998552051,2019,BDM,inondation,NR,13,0xbf0cfc3c154b47c,42259.97612507058,1.4694679189694866,1.000225853666963
7188.965177153158,7134.903658168784,2018,BDM,inondation,NR,15,0x5dc956d2dd794d4,41385.93752364444,3.580186158692007,1.153547360365511
9653.903032643906,3861.913569469026,2022,BDM,inondation,NR,14,0x9bad8fd34f9b8ed,41251.65666460248,1.906197740884444,1.0666863956225288
6966.865511925811,3425.3607254979183,2019,BDM,inondation,NR,13,0x4b1415a22e88f44,44495.718590323406,1.6025808270881234,1.0505056883922237
8524.473136532386,4670.600028324834,2019,BDM,inondation,NR,17,0x6fc831c57d17a52,41134.75494009917,4.888163535119613,1.058142090847134
6923.986300799517,2026.6846166646887,2021,BDM,inondation,NR,2,0x2b317b09cff5794,38264.86708849726,4.624518034765367,1.0402276202864191
4202.521563171516,3662.124755449968,2022,BDM,inondation,NR,3,0x8d154428115f9b2,37918.35607283016,1.67750787826668,1.153682971912288
5591.064225760404,3037.183543006156,2021,BDM,inondation,NR,1,0xb769649a5841f14,38725.28763823772,1.03358821714242,1.1451679053658967
9307.888874454413,2209.985530485817,2018,BDM,inondation,NR,11,0x9f7f257f08e1308,45344.15467838365,3.324317713208392,1.0354479170978383
4202.754803146238,6815.960999217239,2022,BDM,inondation,NR,13,0xcbdcc1ac8f9e20a,42310.07011074202,3.5232222114576794,1.0638313065412346
6541.385565510332,4326.576121342323,2022,BDM,inondation,NR,7,0xd7f8221e8d78885,49908.1394999471,2.91763663008216,1.0578487712573723
4035.8634696978575,7964.831489307593,2020,BDM,inondation,NR,3,0xa1223a0339f9d8,41772.65921727577,3.1184755768408228,1.1341330755165495
3190.570358327584,6938.781442389874,2022,BDM,inondation,NR,19,0xa089d7f023e0224,42904.30917802986,3.3532013159722904,1.0448549051557372
6454.184106980631,3979.058751953272,2021,BDM,inondation,NR,1,0x7a2473859bc7577,37757.9913207414,4.830130411195673,1.119985165501432
9148.466369718257,4816.934675292089,2018,BDM,inondation,NR,9,0x10b1a37100c94ef,35803.36549434529,1.7426657624250788,1.078589116759788
2908.3622934859877,6573.764032191601,2022,BDM,inondation,NR,15,0xa343aec95042f3c,42817.00267769431,4.11918659347535,1.103279693406822
8872.33784281529,4478.956140191078,2020,BDM,inondation,NR,17,0xc9b479afb4e46e6,48685.95530509079,3.105578601548236,1.0723337161657311
8528.506110761162,5709.562781012994,2018,BDM,inondation,NR,9,0xc85dc4bb21daef9,43255.72447231266,4.881593878184637,1.1768925546103113
2669.2168958991488,5584.066675977047,2020,BDM,inondation,NR,5,0xf5bbbddcf21c9e7,37163.38471947971,2.180593503477969,1.1186511692730543
8879.393676153115,4152.669781487944,2018,BDM,inondation,NR,15,0x80985b9b3908fee,48066.30897020249,2.9228891187796746,1.1190769781063394
4575.113961885467,3461.6239523249715,2018,BDM,inondation,NR,18,0xd81a6dd19c0a874,40132.54805110951,2.6192027320103315,1.0684952876397005
7262.892227712507,7954.575157878874,2020,BDM,inondation,NR,10,0x92ebad92ebda964,40115.43960408513,2.046887154217541,1.1974752526962114
2337.168026900041,3268.556656417607,2020,BDM,inondation,NR,7,0xd79193ac8d52436,48493.71395585899,2.72645436828554,1.0883929083261814
6755.378031969031,4344.175390940453,2022,BDM,inondation,NR,17,0x242b4251b0a933d,48167.618766307554,3.9337794051022392,1.1975204578601568
5017.61557321749,4403.039055117208,2018,BDM,inondation,NR,10,0x1c8850af055fdef,40519.487323711845,1.933749509540768,1.1589650935849154
9846.82608055758,4774.056184204146,2020,BDM,inondation,NR,12,0xbd610410c316164,44351.39488834167,3.28789037479129,1.0599608843610189
3099.8774860562926,7811.832094763744,2020,BDM,inondation,NR,3,0x96b76cfdbed3325,35751.51462771692,2.4030565371183186,1.1941779054041672
3638.313885912343,6002.910866774651,2021,BDM,inondation,NR,9,0x205bb8ad02763e6,39438.61296522604,1.837575864410212,1.0423032859721917
6654.739256232791,3942.118530198698,2022,BDM,inondation,NR,8,0xe8b133c6b3c3255,36323.1940560112,2.293318954574111,1.1403528151021354
8337.935008338187,4034.3516873951376,2018,BDM,inondation,NR,2,0xe68426e9582fc61,40142.714552679055,3.7389259652664455,1.061096154520147
1958.9989911596836,6311.5936493449135,2019,BDM,inondation,NR,15,0x9be148330a8513c,36824.876664940624,3.156566805209852,1.1926626818038368
4283.405131333197,3959.527285756904,2019,BDM,inondation,NR,1,0x2b8cedfcfc373d4,42865.028295966375,3.4069011181373576,1.1895624544859118
1726.7457576423808,2456.085694401589,2020,BDM,inondation,NR,9,0x7ffe90be8033e2d,39989.97287935302,1.1110984988731103,1.145679828617479
5633.076574309415,3293.636010135536,2021,BDM,inondation,NR,9,0x5c5fa8293bf5107,37193.90289431509,3.5655342435864608,1.113328973085064
7979.136937215884,6261.447443156332,2022,BDM,inondation,NR,19,0x22da79186818465,47999.466536472,1.9590691560269848,1.1567836301829495
4301.461434239298,4919.529344533416,2022,BDM,inondation,NR,6,0x1576982d76d74a6,39579.26451270494,4.401247271849548,1.119877024462584
9739.107845157345,5659.4368401928905,2020,BDM,inondation,NR,9,0xb481efd068df986,44684.41106307572,3.421348344745874,1.1338391406487724
7941.376507494303,3167.66975756761,2019,BDM,inondation,NR,11,0x72695f4a587d20e,39142.998288901406,3.817392994595907,1.0133554911329563
9587.040883267771,6961.836931855494,2022,BDM,inondation,NR,16,0xbe42b01447e869f,37724.59774836472,3.461896712235047,1.1001113644346023
1048.5311330849831,7686.395077689465,2020,BDM,inondation,NR,5,0x2688731dca4d4a3,38690.55793605161,2.797132719153558,1.002317284472621
6070.553911034645,4706.261363270053,2019,BDM,inondation,NR,6,0x317ae119596b3e4,46142.65525396049,2.0891665491958267,1.0907696821065007
7322.057873449196,5649.877690983311,2019,BDM,inondation,NR,19,0x1e687aec8a66f08,46771.02208083198,3.4311537183591,1.0440108127196044
6207.531469158422,3294.5878144603307,2019,BDM,inondation,NR,14,0x76e8dba6ce40619,48172.90415151261,4.180313828300588,1.0683473197583495
9547.294770899329,5541.128350877676,2019,BDM,inondation,NR,1,0xac42627f5d8cf7c,37982.328444099054,1.790107556164232,1.1180837190614283
5801.927513965918,5486.874647453053,2021,BDM,inondation,NR,3,0x7310f800e0635cf,43935.98471566511,1.657099961213485,1.1825114647980015
8672.415167800675,3240.9410746314866,2022,BDM,inondation,NR,10,0x23109e7d7af8ce,42476.85535367651,4.547636727139844,1.028707505969502
5129.573479114987,7194.066965277995,2019,BDM,inondation,NR,15,0x584ff2ca46e793f,43662.04468892432,4.972409813165376,1.0765325894015942
4637.701648201378,5363.34527492324,2020,BDM,inondation,NR,5,0xec453e70f2f0073,49324.36807538208,2.6353463628866947,1.0382609001939047
3289.3859541725483,4017.3288477222713,2021,BDM,inondation,NR,15,0xdcf881c31593de8,46773.2728189534,2.271507960330646,1.0429990667147515
6586.787466599606,6776.242266960557,2021,BDM,inondation,NR,2,0xbe02a893de7c051,47690.57792731815,3.0303098892905185,1.0705462537032109
1723.6553108822736,4777.395900129675,2018,BDM,inondation,NR,5,0x729aeb88c765a40,43016.27352793122,4.621301822386759,1.1398505225934057
5086.012808257076,6515.3207578759175,2020,BDM,inondation,NR,4,0xad46670b614c16f,47497.84991111075,3.4249415928288176,1.0610819014182211
6501.709881384254,2533.414836275152,2022,BDM,inondation,NR,18,0xd33aa04500b6132,45082.187743477465,1.1707322975999055,1.009031450974262
4881.328721366772,4251.543252531143,2022,BDM,inondation,NR,17,0x65e3f7d7e2d8842,43914.925479756464,3.7603982234764977,1.1171277691961137
3454.163089262017,3937.2580261339526,2022,BDM,inondation,NR,5,0x4f48407b2f53434,36848.961793686656,4.299360547157466,1.033604981980782
2286.669468098985,7933.6495517001795,2022,BDM,inondation,NR,15,0x6b00fda68d1986f,45884.80097761438,4.754875084201139,1.0962370995406323
2602.627408367908,3457.9248436675557,2021,BDM,inondation,NR,5,0xa9585f4ec9af60b,46140.72738977474,2.2223532865119298,1.1046863045858746
4973.377486488904,4392.124980102524,2022,BDM,inondation,NR,4,0x36746ebd55ad11e,37047.16017818255,1.440023503315576,1.1797054472688835
5189.285672749679,3314.879792300535,2022,BDM,inondation,NR,7,0x5440d19918478a,46762.06348006051,1.39410815222003,1.1592862759125715
1469.952464576505,6572.191256918137,2020,BDM,inondation,NR,7,0x359aae18defb43,40186.77183792942,1.2231488813757112,1.1916568885365442
4693.682292340661,5188.916284027058,2018,BDM,inondation,NR,14,0x9a4f4f60a8cfb6e,45109.789440837325,3.4540713835407284,1.0672420617792795
3690.54025932006,3501.5126471932804,2021,BDM,inondation,NR,3,0xa12fdac6978ae5f,41655.982389834106,3.935987925393118,1.1278300398779
6705.57161203269,6875.839404237247,2021,BDM,inondation,NR,16,0xb1dec94d29422d5,42418.07516745092,1.6487032444910286,1.1684265776135432
3753.165161239855,5780.633307447946,2020,BDM,inondation,NR,16,0x7d07dbc49dbaf00,46111.40987634332,4.481341541630576,1.0159215478956185
7662.119272787938,2489.6123605997777,2020,BDM,inondation,NR,2,0x771c6be307a2ce1,49757.92094408425,3.2046403597811604,1.1445784646096842
7457.420153632455,7980.502962307313,2020,BDM,inondation,NR,16,0xb5d3996f4f82a00,43965.262772248185,3.6743506764815015,1.1796100086206585
7777.93906774998,6625.028791290335,2018,BDM,inondation,NR,9,0x37037edf7d5326d,38094.30593950053,2.378282270273647,1.134484259431615
1537.7437194560157,7097.10321057835,2021,BDM,inondation,NR,19,0x9a2499f1754035e,46191.0258524174,4.140500383621495,1.0381868429776488
9450.789653294049,7439.648443978937,2022,BDM,inondation,NR,19,0x6d8d4b6f3cebd44,44440.228567652,1.625426638520417,1.1814755111304007
4229.525160737733,4466.767023425369,2021,BDM,inondation,NR,15,0xb388543d80041ae,47476.31789092684,4.387980841853802,1.1319845629240677
5259.723404989684,4234.040089908336,2020,BDM,inondation,NR,2,0xd4d33f910940800,42359.85900663829,4.903624102254256,1.0791221356759615
1072.913574241023,7936.40583428485,2022,BDM,inondation,NR,6,0x49ef2438936f148,44016.9469836468,3.790470922981891,1.096095310743602
3196.6978255001764,2331.075007462081,2020,BDM,inondation,NR,17,0x47c0258f6c94931,49436.308402166345,3.786017602876471,1.152563931661058
1104.4671820462236,6697.392130660587,2021,BDM,inondation,NR,14,0x4317475cc239a35,39762.43299139637,2.917054864679613,1.0192308600841775
8078.134813241621,4850.103467502603,2018,BDM,inondation,NR,19,0xeac8524b2c5d882,46667.4290611004,2.621839239797968,1.0284865842681112
8193.872168613216,2476.1176869478672,2019,BDM,inondation,NR,2,0xa88b2b15c21ffac,49060.890338446094,4.6720809961247,1.0279898451442109
8379.979494401512,7017.6435819414455,2018,BDM,inondation,NR,16,0xb1a057b7292e0df,37771.87489181483,3.9187452528312994,1.0384012601447956
2033.048966297196,2978.835895026055,2021,BDM,inondation,NR,4,0x1e2501dc51341ef,42505.43859109232,1.1587090807620029,1.1815023874242376
5262.361053143212,6927.532137689217,2018,BDM,inondation,NR,5,0x59f49ebab9fa86a,45453.31578218048,4.731608366997463,1.1289516749514728
3603.3279062371407,4494.040264143572,2019,BDM,inondation,NR,3,0x8f54f7284ecc022,35551.790652416144,4.754730356071571,1.0288879892558611
1464.2943494199833,2849.881932511121,2021,BDM,inondation,NR,13,0x7caae7d95f777cd,49296.90350119074,2.877143667742588,1.126670690011116
2169.9122495183283,7299.531966916157,2018,BDM,inondation,NR,19,0x38651d4d8c140e1,36386.21068209881,2.201861987446315,1.017525399961376
3716.4862167406345,7717.998726502347,2019,BDM,inondation,NR,4,0xf4f8205263aaeab,36404.27940950044,2.0885486156885853,1.0889816507726833
4326.95928309443,5086.085398718243,2022,BDM,inondation,NR,5,0xad117b41144ecc,44061.88615424175,3.5504198011556745,1.1720577803053198
4303.03292779993,4094.914952845712,2021,BDM,inondation,NR,19,0xc5ebc0377e7768f,42675.20819338165,1.6359154992741691,1.1641342397663128
5937.784025049202,5681.021532844497,2019,BDM,inondation,NR,18,0xa08982873217b57,45109.83632010852,2.053694721418129,1.1409330517114262
4248.541737179875,5783.789918811685,2022,BDM,inondation,NR,17,0xe6953f52a5a3daa,41576.03457426247,3.955858461403994,1.0499793030520568
2509.9612625273885,7166.4740119267135,2021,BDM,inondation,NR,10,0xf418b379d3baaee,48186.19463877982,1.860996997937458,1.0132756794594833
9645.641416482413,6831.869207400735,2019,BDM,inondation,NR,14,0x773ef273f2ffde9,42602.984437228704,2.881907183130283,1.0345170293467665
3862.7374658062754,2423.1267915161,2022,BDM,inondation,NR,9,0x1bd8e1626dd729d,48954.58298120795,1.8521022764998236,1.0127262181803678
